Surveys - Paused On,Survey Tag,Region,Account Type,Clicks_sum,Deliveries_sum,Opens_sum,Time since response,Account logValue,Churn
0,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,104,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1108,0,0
0,DTS,Thames Valley,Target,0,0,0,993,0,0
0,DTS,Wales,Member,0,0,0,1015,6.703924039,0
0,DTS,South East,Target,0,0,0,1270,0,0
0,DTS,East Midlands,Target,0,0,0,1561,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,ITS,Wales,Member,0,0,0,683,7.562104457,0
1,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.900601392,0
0,DTS,East of England,Target,0,0,0,43,0,0
1,SSS,London,Member,0,0,0,1580,9.669441029,0
0,DTS,South West,Target,0,0,0,46,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,54,0,0
0,SSS,Wales,Target,2,54,2,136,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,8.123273181,0
1,SSS,London,Member,0,0,0,1580,6.829480175,0
1,SSS,London,Member,0,0,0,1580,7.995640235,0
0,DTS,South East,Target,0,0,0,678,0,1
0,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,127,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,820,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,254,0,0
0,SSS,,Target,0,0,0,33,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,50,0,0
0,ITS,Scotland,Target,0,0,0,411,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,418,0,0
1,SSS,London,Member,0,0,0,1580,9.838522807,0
1,DTS,South West,Member,0,0,0,1580,8.758888392,0
0,DTS,West Midlands,Target,0,0,0,830,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,75,0,0
0,FSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,1357,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
1,SSS,Scotland,Member,0,0,0,1580,8.566609826,0
0,SSS,London,Target,0,112,68,463,0,0
0,DTS,,Target,0,0,0,251,0,0
0,SSS,South East,Target,0,0,0,57,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,259,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,195,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,47,0,0
0,SSS,East of England,Target,0,0,0,25,0,0
0,SSS,London,Target,0,0,0,599,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,247,0,0
0,ITS,East of England,Member,0,0,0,184,7.535419493,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,South West,Target,0,0,0,1557,0,0
0,ITS,East Midlands,Target,0,0,0,50,0,0
0,DTS,East of England,Target,0,0,0,418,0,0
1,ITS,Wales,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,74,0,0
0,DTS,South West,Target,0,0,0,126,0,0
0,SSS,South West,Target,0,0,0,29,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,ITS,Northern Ireland,Target,0,0,0,1179,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,North East,Target,0,0,0,28,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,82,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,North East,Target,0,0,0,1166,0,0
0,SSS,East Midlands,Target,0,0,0,39,0,0
0,DTS,Northern Ireland,Member,0,0,0,1029,0,0
0,SSS,South East,Target,0,0,0,320,0,0
0,ITS,Wales,Target,0,0,0,1526,0,0
0,DTS,East of England,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,FSS,South West,Target,0,0,0,15,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1043,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,225,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,8.932474958,0
0,DTS,South East,Target,0,0,0,299,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Member,0,0,0,1126,0,0
0,DTS,South East,Target,0,0,0,42,0,0
0,ITS,South East,Target,0,0,0,1532,0,0
0,DTS,West Midlands,Target,0,0,0,9,0,0
0,FSS,,Target,0,0,0,644,0,0
1,SSS,East of England,Member,0,0,0,1580,8.229695102,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,South West,Member,0,0,0,579,10.26364039,0
0,ITS,West Midlands,Target,0,0,0,1013,0,0
0,FSS,Northern Ireland,Target,0,0,0,196,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,594,0,0
0,FSS,Wales,Target,0,0,0,27,0,0
0,ITS,South East,Target,0,0,0,1342,0,0
0,SSS,London,Target,0,0,0,56,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,126,0,0
0,SSS,Northern Ireland,Target,0,0,0,633,0,0
0,SSS,East Midlands,Target,0,0,0,95,0,0
0,SSS,West Midlands,Member,0,0,0,960,5.484796933,0
0,FSS,North West,Target,0,0,0,1580,0,0
0,DTS,Northern Ireland,Target,0,0,0,45,0,0
0,FSS,,Target,0,0,0,1580,0,0
0,FSS,Wales,Target,0,0,0,181,0,0
0,SSS,West Midlands,Target,0,0,0,1259,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.645429005,0
1,ITS,London,Target,0,0,0,1580,0,0
0,SSS,North East,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,55,0,0
0,ITS,Scotland,Target,0,0,0,74,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
1,ITS,North West,Member,0,0,0,1580,9.330604771,0
0,SSS,South East,Target,0,0,0,60,0,0
0,SSS,West Midlands,Target,0,0,0,109,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.932947051,0
0,ITS,East of England,Target,0,0,0,189,0,0
1,SSS,London,Member,0,0,0,1580,9.903537551,0
0,ITS,South East,Target,0,0,0,465,0,0
0,ITS,South West,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,96,0,0
0,SSS,Scotland,Target,0,0,0,1033,0,0
0,DTS,East of England,Target,0,0,0,284,0,0
0,ITS,Wales,Target,0,0,0,1088,0,0
0,ITS,East Midlands,Target,0,0,0,189,0,0
0,SSS,London,Target,0,0,0,556,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,50,0,0
0,ITS,North West,Target,0,0,0,62,0,0
0,ITS,Scotland,Target,0,0,0,248,0,0
0,FSS,Northern Ireland,Member,0,0,0,1026,8.160803921,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,495,0,0
1,SSS,Wales,Member,0,0,0,1580,7.41842089,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,28,0,0
0,ITS,London,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,5,53,133,170,0,0
0,SSS,North West,Target,0,0,0,60,0,0
0,FSS,South West,Target,0,0,0,119,0,0
0,SSS,Scotland,Target,0,0,0,53,0,0
0,ITS,East of England,Target,0,0,0,466,0,0
0,ITS,Wales,Target,0,0,0,729,0,0
0,SSS,London,Target,0,0,0,61,0,0
0,ITS,East of England,Target,0,0,0,1571,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Member,0,0,0,484,9.056116356,0
0,SSS,,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,SSS,Scotland,Member,0,0,0,1580,5.960418827,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,10.93376318,0
0,ITS,Northern Ireland,Target,0,0,0,335,0,0
0,ITS,North West,Target,0,0,0,184,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,203,0,0
0,DTS,South West,Target,0,0,0,985,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,FSS,Wales,Member,0,0,0,1580,8.383126799,0
0,SSS,Thames Valley,Target,10,79,27,985,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,26,0,0
0,FSS,,Target,0,0,0,5,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,26,0,0
0,DTS,South East,Target,0,0,0,0,0,1
0,FSS,South East,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,220,0,0
1,DTS,East Midlands,Target,0,0,0,1580,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,120,0,0
0,SSS,Scotland,Target,0,0,0,1573,0,0
0,ITS,South West,Target,0,0,0,124,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,57,0,0
0,SSS,London,Target,0,0,0,56,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,19,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,South West,Member,0,0,0,205,6.463661083,0
0,FSS,South East,Target,0,0,0,931,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,203,0,0
0,SSS,North West,Target,0,0,0,144,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,418,0,0
0,DTS,North East,Target,0,0,0,1260,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,International,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,50,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,232,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,20,0,0
0,ITS,West Midlands,Target,0,0,0,836,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,52,58,158,0,0
0,ITS,East of England,Target,0,0,0,204,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1566,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,116,0,0
0,DTS,North West,Target,0,0,0,39,0,0
0,ITS,West Midlands,Target,0,0,0,335,0,0
1,SSS,East of England,Member,0,0,0,1580,6.844200274,0
0,ITS,North East,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
1,DTS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,5.484796933,0
0,FSS,South East,Member,0,0,0,1580,10.5476936,0
0,ITS,North West,Target,0,0,0,371,0,0
0,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,North West,Member,52,210,614,491,10.59665973,0
0,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,74,0,0
0,ITS,East of England,Member,0,0,0,687,9.188708072,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,London,Member,0,0,0,113,8.798797331,0
0,ITS,North West,Target,0,0,0,1504,0,0
1,SSS,London,Member,0,0,0,1580,7.932947051,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,69,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1043,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,199,0,0
0,ITS,Scotland,Target,0,0,0,445,0,0
0,ITS,South East,Target,0,0,0,118,0,0
0,SSS,London,Target,0,0,0,62,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,197,0,0
0,SSS,South East,Target,8,36,68,219,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1144,0,0
0,ITS,Northern Ireland,Member,0,0,0,10,7.772668502,0
0,SSS,South West,Target,0,0,0,572,0,0
0,ITS,South West,Target,0,0,0,1504,0,0
0,SSS,West Midlands,Target,0,0,0,1571,0,0
0,DTS,North West,Target,5,89,131,664,0,0
0,SSS,West Midlands,Target,0,0,0,37,0,0
0,SSS,South East,Target,0,0,0,323,0,0
0,ITS,Scotland,Target,0,0,0,1406,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Member,0,0,0,1580,10.15622874,0
0,DTS,South East,Target,0,0,0,50,0,0
0,ITS,East of England,Member,0,0,0,4,9.680406499,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,40,0,0
0,DTS,East Midlands,Target,0,0,0,98,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,61,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1073,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.210440367,0
0,ITS,North West,Target,0,0,0,388,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,414,0,0
0,FSS,East of England,Target,0,0,0,1580,0,0
0,SSS,East of England,Member,0,0,0,197,7.794946703,0
0,ITS,North West,Target,0,0,0,57,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,529,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,69,0,0
1,SSS,London,Member,0,0,0,1580,9.98188275,0
0,FSS,London,Target,0,0,0,272,0,0
0,ITS,London,Target,0,0,0,147,0,0
0,ITS,East Midlands,Target,0,0,0,1043,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,28,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,FSS,West Midlands,Target,0,0,0,1043,0,0
0,FSS,East Midlands,Member,0,0,0,572,7.511196546,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,60,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,773,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,323,0,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,92,15,1580,0,0
0,DTS,East Midlands,Target,0,0,0,42,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,218,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,95,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,Scotland,Member,0,0,0,1580,11.22149397,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,190,0,0
1,SSS,London,Member,0,0,0,1580,9.907727924,0
0,DTS,West Midlands,Target,0,0,0,933,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,FSS,,Target,0,0,0,185,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,1554,0,0
0,ITS,East Midlands,Target,0,0,0,1463,0,0
0,ITS,North West,Target,0,0,0,70,0,0
0,DTS,,Target,0,0,0,767,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,265,0,0
0,ITS,North West,Target,0,0,0,13,0,0
0,DTS,London,Target,0,97,100,47,0,0
0,ITS,,Target,0,0,0,0,0,0
1,DTS,Thames Valley,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,831,0,0
0,ITS,North West,Target,0,0,0,92,0,0
0,ITS,East Midlands,Target,0,0,0,812,0,0
0,ITS,London,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,0,0,0
0,ITS,West Midlands,Target,0,0,0,97,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
0,ITS,North East,Member,10,270,70,1021,10.40511672,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,402,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,Northern Ireland,Target,0,0,0,563,0,0
1,DTS,South West,Target,0,0,0,1580,0,0
0,FSS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,9.864331357,0
0,ITS,South West,Member,7,210,110,1580,11.20505429,0
0,FSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,264,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1147,0,0
0,SSS,London,Target,0,0,0,208,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,26,0,0
1,SSS,West Midlands,Member,0,0,0,1580,7.945119627,0
0,ITS,Wales,Member,0,0,0,76,8.927380466,0
0,ITS,North West,Target,0,0,0,107,0,0
0,SSS,Northern Ireland,Target,0,0,0,930,0,0
1,DTS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,London,Target,0,0,0,22,0,0
0,FSS,Northern Ireland,Member,0,0,0,1580,9.528866828,0
0,ITS,East of England,Target,0,0,0,720,0,0
0,DTS,South East,Target,0,0,0,407,0,0
0,FSS,London,Target,0,0,0,114,0,0
0,SSS,East of England,Target,0,0,0,100,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Member,0,0,0,1580,8.72923535,0
0,SSS,London,Target,0,0,0,1043,0,0
0,FSS,East Midlands,Target,0,0,0,97,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,4,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,6.823348688,0
0,ITS,South West,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,14,0,0
0,ITS,Wales,Target,0,0,0,1580,0,0
1,DTS,Thames Valley,Target,0,0,0,1580,0,0
1,ITS,London,Member,0,0,0,1580,12.33525108,0
0,SSS,London,Target,0,0,0,60,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.932947051,0
1,DTS,London,Member,0,0,0,1580,11.26386187,0
0,ITS,East Midlands,Target,0,0,0,1554,0,0
1,SSS,London,Member,0,0,0,1580,11.29398494,0
0,FSS,London,Target,0,0,0,99,0,0
0,ITS,West Midlands,Target,0,0,0,726,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,0,0,1
0,SSS,East of England,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,211,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,DTS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,North West,Member,1,159,19,1580,11.46331444,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.816904571,0
0,DTS,Wales,Target,0,0,0,534,0,0
0,SSS,South West,Target,0,0,0,1043,0,0
0,ITS,Thames Valley,Target,0,0,0,530,0,0
0,ITS,Wales,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,North East,Target,0,0,0,505,0,0
0,ITS,International,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,North West,Member,0,0,0,1554,8.065846435,0
0,ITS,Wales,Target,0,0,0,28,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Member,0,0,0,1580,9.639518751,0
0,FSS,South East,Member,27,195,318,0,9.025247378,0
1,SSS,Northern Ireland,Member,0,0,0,1580,10.43414521,0
0,DTS,South East,Target,0,0,0,1084,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,10.5476936,0
1,SSS,South West,Member,0,0,0,1580,8.85679054,0
0,ITS,South West,Member,0,0,0,1580,9.411690564,0
0,SSS,Wales,Target,0,0,0,1116,0,0
0,ITS,North West,Target,0,108,0,42,0,0
1,SSS,South West,Member,0,0,0,1580,10.12187381,0
0,SSS,South West,Target,0,0,0,1203,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,North West,Target,3,27,43,7,0,0
1,DTS,South West,Member,0,0,0,1580,8.200754928,0
0,DTS,East of England,Target,0,0,0,101,0,0
0,SSS,London,Target,0,0,0,100,0,0
0,SSS,North East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,50,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,24,0,0
0,ITS,North West,Target,0,0,0,711,0,0
0,SSS,South West,Member,0,0,0,381,8.385883329,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,615,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,1161,0,0
0,ITS,East of England,Target,0,0,0,27,0,0
1,SSS,West Midlands,Member,0,0,0,1580,10.62896397,0
1,DTS,East of England,Member,0,0,0,1580,10.68626975,0
0,SSS,East of England,Target,0,0,0,457,0,0
0,SSS,Northern Ireland,Target,0,0,0,56,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,692,0,0
0,ITS,North East,Member,0,0,0,539,7.610960458,0
1,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,193,0,0
1,SSS,Scotland,Member,0,0,0,1580,8.751980688,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,61,0,0
0,SSS,Northern Ireland,Target,0,0,0,191,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,North West,Member,0,0,0,1580,10.59665973,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.838522807,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,1466,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1526,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,9.775247848,0
0,SSS,West Midlands,Target,0,0,0,978,0,0
0,DTS,,Target,0,0,0,6,0,0
0,ITS,Northern Ireland,Target,0,0,0,963,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,East Midlands,Target,0,0,0,0,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,South East,Target,5,42,4,246,0,0
0,FSS,South East,Target,0,0,0,23,0,1
0,DTS,South East,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,496,0,0
